User-ID,User-City,User-State,User-Country,User-Age
256324,cincinnati, ohio," usa""",31.0
256335,highlands ranch, colorado," usa""",33.0
256347,blue springs, missouri," usa""",25.0
256369,bradford, ontario," canada""",17.0
256382,kansas city, missouri," usa""",45.0
256386,wichita, kansas," usa""",47.0
256390,bountiful, utah," usa""",44.0
256400,northridge, california," usa""",31.0
256402,huntsville, alabama," usa""",34.0
256407,florissant, missouri," usa""",58.0
256412,groton, connecticut," usa""",33.0
256434,interlaken, bern," switzerland""",49.0
256457,fairfield, california," usa""",54.0
256463,chambersburg, pennsylvania," usa""",24.0
256469,lindsay, ontario," canada""",44.0
256475,cumberland, rhode island," usa""",42.0
256481,leiden, zuidholland," netherlands""",46.0
256484,seattle, washington," usa""",54.0
256485,westminster, massachusetts," usa""",61.0
256486,oakdale, louisiana," usa""",24.0
256487,davis, california," usa""",48.0
256503,kansas city, missouri," usa""",35.0
256507,melbourne, victoria," australia""",26.0
256519,elizabeth city, north carolina," usa""",52.0
256526,new delhi, delhi," india""",16.0
256540,baytown, texas," usa""",23.0
256544,nanticoke, ontario," canada""",62.0
256545,oakland, california," usa""",32.0
256548,los angeles, california," usa""",25.0
256557,wayland, michigan," usa""",52.0
256559,bochum, nordrhein-westfalen," germany""",50.0
256563,newmarket, ontario," canada""",46.0
256564,st. paul, minnesota," usa""",28.0
256575,ottawa, ontario," canada""",21.0
256577,charlotteown, ,,44.0
256602,shrewsbury, new jersey," usa""",27.0
256603,oakland, ,,25.0
256604,bellingham, washington," usa""",18.0
256613,cedarville, michigan," usa""",52.0
256615,east chicago, indiana," usa""",24.0
256618,goettingen, niedersachsen," germany""",33.0
256628,igollo, cantabria," spain""",21.0
256631,seattle, washington," usa""",54.0
256659,tacoma, washington," usa""",64.0
256661,northampton, northants," united kingdom""",34.0
256668,bellevue, washington," usa""",34.0
256678,eugene, oregon," usa""",34.0
256687,saint peter, minnesota," usa""",67.0
256691,chesterfield, missouri," usa""",53.0
256703,nashville, tennessee," usa""",30.0
256706,langen, hessen," germany""",43.0
256713,heerlen, limburg," netherlands""",49.0
256716,jamaica plain, massachusetts," usa""",55.0
256720,davisburg, michigan," usa""",56.0
256729,somerset, kentucky," usa""",29.0
256730,seeley, california," usa""",59.0
256731,napa, california," usa""",54.0
256736,new york, new york," usa""",30.0
256769,sydney, new south wales," australia""",37.0
256785,weymouth, massachusetts," usa""",42.0
256794,everett, washington," usa""",25.0
256808,san jose, california," usa""",64.0
256813,columbus, ohio," usa""",52.0
256820,whiteabbey, northern ireland," united kingdom""",34.0
256843,isle of palms, south carolina," usa""",40.0
256844,gulfport, mississippi," usa""",36.0
256850,ft. wayne, indiana," usa""",47.0
256865,gadsden, alabama," usa""",28.0
256874,rochester, washington," usa""",45.0
256886,sydney, new south wales," australia""",53.0
256889,cohasset, massachusetts," usa""",18.0
256925,louisville, kentucky," usa""",32.0
256927,washington, dc," usa""",24.0
256936,berkeley, california," usa""",49.0
256940,oak creek, wisconsin," usa""",25.0
256950,manchester, missouri," usa""",15.0
256953,bellingham, washington," usa""",26.0
256955,springdale, ohio," usa""",39.0
256972,boston, massachusetts," usa""",35.0
256979,boston, massachusetts," usa""",30.0
257011,groton, connecticut," usa""",23.0
257012,edmonton, alberta," canada""",21.0
257021,somerville, new jersey," usa""",16.0
257022,seattle, washington," usa""",17.0
257024,houston, ,,38.0
257025,hamburg, new york," usa""",26.0
257028,chicago heights, illinois," usa""",31.0
257030,broken arrow, oklahoma," usa""",37.0
257031,waterloo, iowa," usa""",29.0
257033,grand lancy, geneva," switzerland""",31.0
257042,baltimore, maryland," usa""",35.0
257044,corpus christi, texas," usa""",50.0
257053,gasteiz, basque country (euskal herria)," spain""",46.0
257054,jalhay, liège," belgium""",34.0
257059,seattle, washington," usa""",52.0
257067,berlin, massachusetts," usa""",37.0
257069,newcastle, new south wales," australia""",15.0
257082,macomb, illinois," usa""",45.0
257090,richland, washington," usa""",62.0
257109,chambersburg, pennsylvania," usa""",70.0
257145,hebron, connecticut," usa""",45.0
257150,belo horizonte, minas gerais," brazil""",42.0
257161,omaha, nebraska," usa""",37.0
257163,anaheim, california," usa""",17.0
257164,downers grove, illinois," usa""",47.0
257182,redlands, california," usa""",24.0
257198,edmonton, alberta," canada""",34.0
257204,akron, ohio," usa""",32.0
257211,cranbourne, victoria," australia""",24.0
257212,nanuet, new york," usa""",27.0
257251,rio de janeiro, rio de janeiro," brazil""",35.0
257262,durham, north carolina," usa""",27.0
257307,los angeles, california," usa""",30.0
257327,portland, oregon," usa""",39.0
257346,arthur, oregon," canada""",39.0
257360,hannover, niedersachsen," germany""",29.0
257362,bremerton, washington," usa""",57.0
257405,reseda, california," usa""",18.0
257424,atlanta, georgia," usa""",36.0
257425,london, n/a," united kingdom""",74.0
257439,barboursville, virginia," usa""",34.0
257449,adelaide, south australia," australia""",38.0
257454,evergreen park, illinois," usa""",61.0
257472,mira de aire - leiria, centro," portugal""",31.0
257483,campobello, new brunswick," canada""",54.0
257485,santa clara, california," usa""",24.0
257488,whitehaven, england," united kingdom""",27.0
257495,montreal, quebec," canada""",23.0
257498,hamilton, ontario," canada""",24.0
257511,cleveland, wisconsin," usa""",54.0
257512,marysville, ,,35.0
257520,calgary, alberta," canada""",36.0
257528,arlington, virginia," usa""",35.0
257532,boulder, colorado," usa""",24.0
257534,longview, washington," usa""",34.0
257543,halifax, nova scotia," canada""",47.0
257562,redding, california," usa""",45.0
257567,toronto, ontario," canada""",29.0
257591,lake mary, florida," usa""",39.0
257596,viana do castelo, viana castelo," portugal""",38.0
257598,huntington, new york," usa""",26.0
257602,addison, texas," usa""",28.0
257605,bethel park, pennsylvania," usa""",29.0
257615,columbia, south carolina," usa""",32.0
257623,hamburg, hamburg," germany""",36.0
257625,medfield, massachusetts," usa""",22.0
257632,brescia, ,,34.0
257655,victoria, british columbia," canada""",35.0
257663,south surrey, british columbia," canada""",24.0
257676,houston, texas," usa""",27.0
257687,houston, texas," usa""",48.0
257699,trussville, alabama," usa""",35.0
257700,slippery rock, pennsylvania," usa""",22.0
257707,stafford, virginia," usa""",34.0
257714,seattle, washington," usa""",29.0
257735,a coruña, a coruña," spain""",27.0
257751,shoreline, washington," usa""",53.0
257761,fair oaks, california," usa""",21.0
257763,west conshohocken, pennsylvania," usa""",16.0
257768,sandy, utah," usa""",37.0
257784,townsville, queensland," australia""",33.0
257791,pleasanton, california," usa""",17.0
257801,rensselaer, new york," usa""",41.0
257804,palmerston north, manawatu," new zealand""",26.0
257809,randolph, new york," usa""",51.0
257810,cologne, nordrhein-westfalen," germany""",24.0
257815,porto, porto," portugal""",50.0
257843,wuppertal, nordrhein-westfalen," germany""",35.0
257849,seattle, washington," usa""",61.0
257872,danville, kentucky," usa""",55.0
257878,litchfield, minnesota," usa""",42.0
257890,chillicothe, ohio," usa""",31.0
257893,reno, nevada," usa""",36.0
257900,san diego, california," usa""",68.0
257903,milton keynes, england," united kingdom""",27.0
257904,london, england," united kingdom""",30.0
257926,brier, washington," usa""",57.0
257931,burlingame, california," usa""",26.0
257940,halifax, nova scotia," canada""",33.0
257941,greenwood, indiana," usa""",30.0
257947,huddersfield, west  yorkshire," united kingdom""",69.0
257964,fredericton, new brunswick," canada""",24.0
257971,lee`s summit, missouri," usa""",43.0
257973,franklin, indiana," usa""",39.0
257975,north providence, rhode island," usa""",27.0
257984,madera, california," usa""",24.0
258004,setauket, new york," usa""",72.0
258005,toowoomba, queensland," australia""",15.0
258011,sydney, new south wales," australia""",29.0
258020,st charles, missouri," usa""",47.0
258023,wikwemikong, ontario," canada""",38.0
258037,detroit, michigan," usa""",40.0
258042,frankfurt, hessen," germany""",31.0
258082,mcconnells, south carolina," usa""",19.0
258084,mobile, alabama," usa""",47.0
258087,north vancouver, british columbia," canada""",62.0
258093,lawrenceville, georgia," usa""",35.0
258094,irvine, california," usa""",21.0
258107,ray city, georgia," usa""",28.0
258109,hamburg, hamburg," germany""",37.0
258111,st. charles, missouri," usa""",28.0
258115,rumson, new jersey," usa""",42.0
258121,surrey, british columbia," canada""",25.0
258139,east alton, illinois," usa""",42.0
258141,chicago, illinois," usa""",30.0
258147,houston, texas," usa""",52.0
258150,oceanside, california," usa""",54.0
258152,calgary, alberta," canada""",29.0
258160,buford, georgia," usa""",23.0
258175,siegen, nordrhein-westfalen," germany""",21.0
258176,siegen, nordrhein-westfalen," germany""",21.0
258183,kassel, hessen," germany""",31.0
258185,livermore, maine," usa""",37.0
258232,göttingen, niedersachsen," germany""",25.0
258233,aitkenvale, queensland," australia""",25.0
258235,long lake, minnesota," usa""",48.0
258239,manchester, england," united kingdom""",34.0
258240,clarinda, iowa," usa""",41.0
258266,kuna, idaho," usa""",36.0
258275,phoenix, arizona," usa""",37.0
258277,elkins park, ,,24.0
258278,columbia, south carolina," usa""",31.0
258280,matsuyama-shi, ehime-ken," japan""",30.0
258282,madrid, madrid," spain""",25.0
258290,oklahoma city, oklahoma," usa""",29.0
258291,mississauga, ontario," canada""",17.0
258329,ward, colorado," usa""",26.0
258334,pinckney, michigan," usa""",31.0
258342,los angeles, california," usa""",26.0
258350,guisborough, england," united kingdom""",38.0
258374,clinton township, michigan," usa""",29.0
258378,medford, massachusetts," usa""",25.0
258409,pharr, texas,,72.0
258422,alton, illinois," usa""",64.0
258424,bellingham, washington," usa""",29.0
258443,belleville, illinois," usa""",28.0
258479,tucson, arkansas," canada""",49.0
258483,tucson, arizona," usa""",56.0
258517,charlotte, north carolina," usa""",20.0
258520,dulwich hill, new south wales," australia""",36.0
258526,salt lake city, utah," usa""",47.0
258534,mcqueeney, texas," usa""",32.0
258539,o fallon, missouri," usa""",40.0
258550,new orleans, louisiana," usa""",38.0
258556,parkville, ,,50.0
258564,tulare, california," usa""",51.0
258566,philadelphia, pennsylvania," usa""",29.0
258567,salt spring island, british columbia," canada""",46.0
258588,salt lake city, utah," usa""",55.0
258590,perth, western australia," australia""",39.0
258599,san marcos, california," usa""",57.0
258609,?elezniki, n/a," slovenia""",23.0
258622,pipestone, minnesota," usa""",28.0
258637,tulsa, oklahoma," usa""",52.0
258665,seattle, washington," usa""",16.0
258673,glasgow, scotland," united kingdom""",38.0
258675,columbia, missouri," usa""",32.0
258681,st. cloud, minnesota," usa""",48.0
258711,seattle, washington," usa""",22.0
258717,selfkant, nordrhein-westfalen," germany""",18.0
258722,maryland heights, missouri," usa""",25.0
258733,madison, wisconsin," usa""",34.0
258753,berkeley, california," usa""",25.0
258769,edinburgh, scotland," united kingdom""",39.0
258770,westminster, colorado," usa""",51.0
258777,mansfield, texas," usa""",57.0
258789,flesherton, ontario," canada""",47.0
258795,kingston, ontario," canada""",27.0
258807,victoria, british columbia," canada""",23.0
258828,centerville, iowa," usa""",35.0
258833,springfield, illinois," usa""",55.0
258837,parker, colorado," usa""",32.0
258842,baltimore, maryland," usa""",28.0
258845,st. charles, missouri," usa""",36.0
258846,medina, ohio," usa""",56.0
258871,belen, new mexico," usa""",17.0
258886,woodbridge, virginia," usa""",25.0
258894,winston-salem, north carolina," usa""",31.0
258905,new york, new york," usa""",71.0
258907,lynchburg, virginia," usa""",29.0
258910,mendon, missouri," usa""",32.0
258913,zaberfeld, baden-wuerttemberg," germany""",25.0
258920,cottbus, brandenburg," germany""",33.0
258921,delaware, ohio," usa""",34.0
258931,new orleans, louisiana," usa""",27.0
258934,san antonio, texas," usa""",53.0
258938,los angeles, california," usa""",27.0
258951,mathiston, mississippi," usa""",27.0
258953,great neck, new york," usa""",29.0
258972,austin, texas," usa""",38.0
258982,carmichael, california," usa""",62.0
258985,hannover, niedersachsen," germany""",40.0
259000,creve coeur, missouri," usa""",43.0
259004,copenhagen, n/a," denmark""",28.0
259006,saginaw, michigan," usa""",28.0
259014,anoka, minnesota," usa""",14.0
259018,sydney, new south wales," australia""",15.0
259022,mallorca, baleares," spain""",40.0
259035,edmonton, alberta," canada""",38.0
259057,castelldefels, barcelona," spain""",15.0
259064,belo horizonte, minas gerais," brazil""",32.0
259066,oakley, california," usa""",56.0
259067,calgary, alberta," canada""",37.0
259078,fairbanks, alaska," usa""",49.0
259084,mount pearl, newfoundland," canada""",19.0
259102,poland, ohio," usa""",49.0
259103,poplarville, mississippi," usa""",30.0
259111,stillwater, new york," usa""",31.0
259114,modesto, california," usa""",55.0
259118,philadelphia, pennsylvania," usa""",34.0
259125,rock island, illinois," usa""",44.0
259135,ipswich, suffolk," united kingdom""",23.0
259140,sydney, new south wales," australia""",13.0
259155,paris, ile de france," france""",25.0
259158,houston, texas," usa""",30.0
259170,carnegie, pennsylvania," usa""",56.0
259205,magdeburg, sachsen-anhalt," germany""",24.0
259208,manila, none," philippines""",18.0
259243,davis, california," usa""",30.0
259248,chicago, illinois," usa""",43.0
259255,dayton, iowa," usa""",22.0
259258,roberts, montana," usa""",32.0
259259,woodruff, south carolina," usa""",30.0
259260,fair haven, michigan," usa""",56.0
259264,molalla, ,,45.0
259277,vashon, washington," usa""",47.0
259279,flushing, new york," usa""",26.0
259285,ionia, michigan," usa""",18.0
259309,gaithersburg, maryland," usa""",41.0
259316,gouda, zuid-holland," netherlands""",31.0
259320,foster city, california," usa""",41.0
259323,sevilla, andalucía," spain""",29.0
259335,altamont, illinois," usa""",47.0
259337,springfield, illinois," usa""",49.0
259342,wauwatosa, wisconsin," usa""",51.0
259346,columbia, virginia," usa""",36.0
259369,oldham, england," united kingdom""",37.0
259371,new york, new york," usa""",22.0
259378,winthrop, western australia," australia""",46.0
259390,stillwater, minnesota," usa""",21.0
259406,dc, dc," usa""",34.0
259427,pomfret center, connecticut," usa""",34.0
259430,mission, texas," usa""",24.0
259439,stockbridge, georgia," usa""",19.0
259445,st. paul, minnesota," usa""",45.0
259447,telford, pennsylvania," usa""",29.0
259452,whittier, california," usa""",41.0
259474,smyrna, tennessee," usa""",19.0
259479,truckee, california," usa""",43.0
259488,san diego, california," usa""",27.0
259489,niedernhausen, hessen," germany""",28.0
259504,calgary, alberta," canada""",52.0
259513,london, england," united kingdom""",47.0
259517,schaumburg, illinois," usa""",23.0
259528,west liberty, kentucky," usa""",30.0
259570,college station, texas," usa""",19.0
259620,san antonio, texas," usa""",46.0
259624,trinidad, texas," usa""",44.0
259629,carrollton, texas," usa""",51.0
259643,madrid, madrid," spain""",25.0
259660,bilbao, vizcaya," spain""",21.0
259669,austin, texas," usa""",69.0
259690,littleton, colorado," usa""",26.0
259723,tempe, ,,18.0
259734,hillsboro, oregon," usa""",29.0
259735,seattle, washington," usa""",50.0
259741,san ramon, california," usa""",61.0
259757,roswell, georgia," usa""",25.0
259758,deltona, florida," usa""",47.0
259765,palm springs, california," usa""",19.0
259768,houston, texas," usa""",31.0
259775,huntington beach, california," usa""",71.0
259785,barling, arkansas," usa""",17.0
259788,würzburg, bayern," germany""",24.0
259794,cincinnati, ohio," usa""",22.0
259800,bremen, bremen," germany""",25.0
259801,manchester, new hampshire," usa""",70.0
259817,markham, ontario," canada""",15.0
259825,walnut, california," usa""",18.0
259829,madison, wisconsin," usa""",44.0
259837,kenmore, washington," usa""",36.0
259852,lake in the hills, illinois," usa""",29.0
259890,valladolid, castilla y león," spain""",32.0
259891,durham, north carolina," usa""",26.0
259896,royal oak, michigan," usa""",16.0
259898,lakewood, washington," usa""",16.0
259930,miami, florida," usa""",25.0
259937,manassas, virginia," usa""",27.0
259939,wallace, nebraska," usa""",44.0
259942,münchen, bayern," germany""",40.0
259950,buffalo grove, illinois,,29.0
259976,londonderry, new hampshire," usa""",15.0
259985,parksville, british columbia," canada""",40.0
259986,burnaby, british columbia," canada""",27.0
259994,pine, colorado," usa""",20.0
260009,livonia, michigan," usa""",50.0
260025,westerville, ohio," usa""",29.0
260032,eivissa, illes balears," spain""",38.0
260039,orlando, florida," usa""",41.0
260059,milano, lombardia," italy""",44.0
260061,buckeye lake, ohio," usa""",27.0
260067,deforest, wisconsin," usa""",32.0
260093,peoria, illinois," usa""",19.0
260098,newnan, georgia," usa""",62.0
260099,lexington, kentucky," usa""",34.0
260102,newnan, georgia," usa""",32.0
260124,elkhorn, nebraska," usa""",17.0
260139,steilacoom, washington," usa""",63.0
260143,hilchenbach, nordrhein-westfalen," germany""",44.0
260175,edinburgh, scotland," united kingdom""",26.0
260181,titusville, florida," usa""",39.0
260183,st catharines, ontario," canada""",25.0
260194,shoreline, washington," usa""",35.0
260203,warwick, england," united kingdom""",30.0
260213,anoka, minnesota," usa""",30.0
260217,wenatchee, washington," usa""",45.0
260239,tutzing, bayern," germany""",41.0
260254,sabadell, catalunya," spain""",35.0
260270,brighton, england," united kingdom""",32.0
260309,ulm, schwaben," germany""",26.0
260317,north vancouver, british columbia," canada""",31.0
260324,goteborg, n/a," sweden""",31.0
260327,augsburg, bayern," germany""",50.0
260332,rochester, minnesota," usa""",55.0
260363,albany, georgia," usa""",31.0
260364,chesapeake, virginia," usa""",31.0
260373,albertson, new york," usa""",24.0
260388,minneapolis, minnesota," usa""",23.0
260392,windsor, ontario," canada""",26.0
260403,starkville, mississippi," usa""",36.0
260406,plainville, massachusetts," usa""",28.0
260419,fairview, oregon," usa""",32.0
260429,new york, new york," usa""",36.0
260432,columbus, ohio," usa""",23.0
260437,killeen, texas," usa""",33.0
260453,fergus, ontario," canada""",29.0
260458,porterville, california," usa""",34.0
260460,seal beach, california," usa""",58.0
260464,madrid, madrid," spain""",20.0
260473,zaragoza, spain," spain""",27.0
260478,sequim, washington," usa""",29.0
260484,tacoma, washington," usa""",55.0
260486,basel, n/a," switzerland""",20.0
260492,calgary, alberta," canada""",32.0
260505,toronto, ontario," canada""",20.0
260511,arcata, ,,32.0
260528,pittsburg, missouri," usa""",69.0
260549,three hills, alberta," canada""",24.0
260552,mohegan lake, new york," usa""",62.0
260566,oxford, england," united kingdom""",34.0
260570,new york, new york," usa""",50.0
260590,wilmington, north carolina," usa""",25.0
260621,chicago, illinois," usa""",48.0
260647,montgomery, alabama," usa""",27.0
260648,freiburg, baden-wuerttemberg," germany""",33.0
260652,hastings, hawke`s bay," new zealand""",31.0
260655,ottawa, ontario," canada""",23.0
260656,orinda, california," usa""",16.0
260678,hooksett, new hampshire," usa""",39.0
260679,savannah, georgia," usa""",32.0
260688,olympia, washington," usa""",47.0
260699,toledo, ohio," usa""",42.0
260701,bonney lake, washington," usa""",37.0
260709,berlin, berlin," germany""",21.0
260719,lincoln, nebraska," usa""",15.0
260734,espoo, uusimaa," finland""",25.0
260735,toronto, ontario," canada""",49.0
260771,austin, texas," usa""",63.0
260790,vinhedo, são paulo," brazil""",40.0
260796,boulder junction, wisconsin," usa""",54.0
260803,stockton, california," usa""",59.0
260808,portland, oregon," usa""",16.0
260817,toronto, ontario," canada""",33.0
260824,virginia beach, va," usa""",15.0
260825,madrid, madrid," spain""",27.0
260840,missoula, montana," usa""",35.0
260851,hollywood, california," usa""",48.0
260859,bochum, nordrhein-westfalen," germany""",16.0
260865,concord, california," usa""",48.0
260873,thunder bay, ontario," canada""",40.0
260875,northcote, victoria," australia""",34.0
260876,toronto, ontario," canada""",15.0
260879,hamburg, hamburg," germany""",38.0
260888,bremerton, washington," usa""",34.0
260897,chicago, illinois," usa""",25.0
260900,portland, oregon," usa""",38.0
260902,herrenberg, baden-wuerttemberg," germany""",37.0
260907,dernancourt, south australia," australia""",50.0
260914,oklahoma city, oklahoma," usa""",36.0
260929,sombor, serbia," yugoslavia""",21.0
260939,kingston, pennsylvania," usa""",31.0
260947,muskegon, michigan," usa""",72.0
260950,plasencia, cáceres," spain""",36.0
260956,tacoma, washington," usa""",21.0
260959,columbus, ohio," usa""",24.0
260961,des moines, iowa," usa""",55.0
260965,vancouver, british columbia," canada""",47.0
260989,portsmouth, ohio,,29.0
261015,halifax, nova scotia," canada""",42.0
261026,houston, texas," usa""",34.0
261039,chicago, illinois," usa""",19.0
261052,a coruña, galicia," spain""",20.0
261053,sacramento, california," usa""",29.0
261069,west covina, california," usa""",32.0
261090,berlin, berlin," germany""",36.0
261091,schaffhausen, schaffhausen," switzerland""",32.0
261093,manchester, missouri," usa""",35.0
261096,little falls, new york," usa""",52.0
261105,basel, basel-stadt," switzerland""",50.0
261120,tigard, oregon," usa""",70.0
261133,hendersonville, north carolina," usa""",34.0
261179,kenner, louisiana," usa""",14.0
261185,las vegas, nevada," usa""",27.0
261201,exmouth, england," united kingdom""",64.0
261208,powder springs, georgia," usa""",55.0
261211,west columbia, south carolina," usa""",37.0
261212,honolulu, hawaii," usa""",20.0
261214,bielefeld, nordrhein-westfalen," germany""",47.0
261219,nürnberg, bayern," germany""",38.0
261231,black hawk, south dakota," usa""",49.0
261236,london, n/a," united kingdom""",23.0
261237,melbourne, victoria," australia""",22.0
261264,rio vista, california," usa""",30.0
261265,bremerton, washington," usa""",22.0
261283,koeln, nordrhein-westfalen," germany""",45.0
261284,bridgewater, new jersey," usa""",14.0
261285,mountian view, california," usa""",60.0
261289,haverhill, massachusetts," usa""",64.0
261306,barcelona, cataluña," spain""",25.0
261307,regensdorf, n/a," switzerland""",31.0
261311,hutchinson, kansas," usa""",43.0
261317,south jordan, utah," usa""",43.0
261320,price, ,,74.0
261322,remagen, rheinland-pfalz," germany""",57.0
261327,carrollton, texas," usa""",24.0
261350,sydney, new south wales," australia""",29.0
261353,denver, ," usa""",46.0
261355,montréal, quebec," canada""",27.0
261361,bensheim, hessen," germany""",23.0
261368,springville, utah," usa""",25.0
261387,noblesville, indiana," usa""",19.0
261402,minneapolis, minnesota," usa""",38.0
261427,alzira, valencia," spain""",40.0
261468,herndon, virginia," usa""",38.0
261471,rhoadesville, virginia," usa""",33.0
261496,york, pennsylvania," usa""",30.0
261513,pittsburgh, pennsylvania," usa""",31.0
261526,cortez, colorado," usa""",22.0
261528,plano, texas," usa""",24.0
261567,pinto, madrid," spain""",25.0
261568,roanoke, virginia," usa""",57.0
261585,pensacola, florida," usa""",29.0
261590,saint joseph, missouri," usa""",29.0
261593,london, ontario," canada""",36.0
261596,oklahoma city, oklahoma," usa""",20.0
261597,woonsocket, rhode island," usa""",27.0
261603,san bernardino, california," usa""",27.0
261621,wilmington, delaware," usa""",65.0
261641,grosseto, toscana," italy""",52.0
261646,bogotà, n/a," colombia""",20.0
261685,bethpage, new york," usa""",43.0
261695,milwaukee, wisconsin," usa""",41.0
261697,ft. walton beach, florida," usa""",54.0
261698,sault ste. marie, ontario," canada""",59.0
261713,napoli, campania," italy""",25.0
261730,southampton, massachusetts," usa""",26.0
261731,southgate, michigan," usa""",40.0
261738,lausanne, vaud," switzerland""",23.0
261740,baldwin, new york," usa""",36.0
261755,stanton, north dakota," usa""",50.0
261768,thibodaux, louisiana," usa""",12.0
261769,havertown, pennsylvania," usa""",21.0
261780,gardner, kansas," usa""",52.0
261791,winlaw, british columbia," canada""",67.0
261792,barrie, ontario," canada""",38.0
261818,williams lake, british columbia," canada""",58.0
261823,cypress, california," usa""",47.0
261825,university city, missouri," usa""",27.0
261829,fpo, ap," usa""",32.0
261862,norton, virginia," usa""",35.0
261863,los angeles, california," usa""",30.0
261864,sta. perpètua de mogoda, catalunya,,27.0
261879,iloilo city, iloilo," philippines""",26.0
261895,hood river, oregon," usa""",20.0
261899,washingtonville, new york," usa""",52.0
261907,durham, north carolina," usa""",45.0
261915,calabasas, california," usa""",54.0
261918,redondo beach, california," usa""",36.0
261944,clarksville, virginia," usa""",66.0
261970,aliso viejo, california," usa""",37.0
261972,gahanna, ohio," usa""",19.0
261973,chicago, illinois," usa""",35.0
261982,bradenton, florida," usa""",13.0
261983,l`hospitalet de llobregat, barcelona," spain""",34.0
261996,napa, california," usa""",14.0
261998,seal beach, california," usa""",28.0
262008,rockford, illinois," usa""",24.0
262012,hastings, michigan," usa""",53.0
262014,clarksdale, mississippi," usa""",56.0
262033,vancouver, british columbia," canada""",25.0
262037,vancouver, british columbia," canada""",16.0
262040,vancouver, british columbia," canada""",41.0
262066,houston, texas," usa""",27.0
262067,murfreesboro, tennessee," usa""",40.0
262102,augsburg, bayern," germany""",17.0
262118,maryville, tennessee," usa""",25.0
262130,bloomfield, iowa," usa""",55.0
262151,coatesville, pennsylvania," usa""",34.0
262168,newmarket, ontario," canada""",20.0
262169,walled lake, michigan," usa""",15.0
262171,bruxelles, n/a," belgium""",44.0
262186,matosinhos, porto," portugal""",25.0
262187,mexico city, distrito federal," mexico""",26.0
262195,bloomington, illinois," usa""",25.0
262197,fredericton, new brunswick," canada""",27.0
262203,waban, massachusetts," usa""",15.0
262219,virginia beach, virginia," usa""",65.0
262232,milano, lombardia," italy""",38.0
262245,laatzen, niedersachsen," germany""",49.0
262248,denver, colorado," usa""",43.0
262257,the plains, ohio," usa""",26.0
262268,anaheim, california," usa""",39.0
262271,wien, wien," austria""",41.0
262281,sacramento, california," usa""",35.0
262295,framingham, massachusetts," usa""",36.0
262298,philadelphia, pennsylvania," usa""",29.0
262311,greenfield park, quebec," canada""",53.0
262325,houston, texas," usa""",47.0
262333,vashon, washington," usa""",35.0
262344,budapest, n/a," hungary""",25.0
262357,tucson, arizona," usa""",23.0
262358,pittsburgh, pennsylvania," usa""",19.0
262391,san angelo, texas," usa""",17.0
262393,oberwil, basel," switzerland""",34.0
262399,glen allen, virginia," usa""",48.0
262402,palmerston north, n/a," new zealand""",35.0
262407,huntington, west virginia," usa""",29.0
262422,dripping springs, texas," usa""",58.0
262426,sacramento, california," usa""",33.0
262432,deephaven, minnesota," usa""",43.0
262437,coopersburg, pennsylvania," usa""",41.0
262442,louisville, mississippi," usa""",34.0
262458,gatineau, quebec," canada""",15.0
262464,brookline, massachusetts," usa""",27.0
262469,janesville, wisconsin," usa""",52.0
262471,seattle, washington," usa""",71.0
262483,rochester, new york," usa""",48.0
262484,portland, oregon," usa""",32.0
262507,nürnberg, bayern,,51.0
262521,bronx, new york,,20.0
262523,humble, texas," usa""",21.0
262549,tampa, florida," usa""",35.0
262550,jaffrey, new hampshire," usa""",77.0
262556,tomar, ribatejo," portugal""",26.0
262557,pinellas park, florida," usa""",70.0
262565,port hadlock, ,,21.0
262567,calgary, alberta," canada""",32.0
262568,new york, new york," usa""",42.0
262569,saco, maine," usa""",26.0
262571,norfolk, virginia," usa""",23.0
262574,savannah, georgia," usa""",33.0
262576,las vegas, nevada," usa""",49.0
262585,las vegas, nevada," usa""",21.0
262594,ulaanbaatar, n/a," mongolia""",36.0
262599,bailey, colorado," usa""",48.0
262607,newington, connecticut," usa""",32.0
262620,north pole, alaska," usa""",34.0
262621,oakman, alabama," usa""",28.0
262634,lisle, new york," usa""",17.0
262635,florence, oregon," usa""",44.0
262641,konstanz, baden-wuerttemberg," germany""",61.0
262642,midwest city, oklahoma," usa""",20.0
262689,lexington, kentucky," usa""",39.0
262698,seattle, washington," usa""",38.0
262713,northfield, vermont," usa""",31.0
262719,frankfurt am main, hessen," germany""",47.0
262728,columbia, missouri," usa""",61.0
262732,las cruces, new mexico," usa""",22.0
262769,round rock, texas," usa""",33.0
262809,mentor, ohio," usa""",15.0
262810,woodbridge, virginia," usa""",67.0
262813,spring grove, illinois," usa""",54.0
262852,norden, alabama," germany""",15.0
262883,los angeles, california," usa""",43.0
262896,rapallo, liguria," italy""",21.0
262899,aurora, colorado," usa""",37.0
262901,kleve, nordrhein-westfalen," germany""",19.0
262902,sydney, new south wales," australia""",32.0
262912,tecumseh, michigan," usa""",32.0
262915,bellingham, washington," usa""",44.0
262934,saint paul, minnesota," usa""",57.0
262952,new castle, indiana," usa""",39.0
262961,durham, north carolina," usa""",19.0
262974,wien, wien," austria""",23.0
262977,akron, ohio," usa""",17.0
263003,philadelphia, pennsylvania," usa""",54.0
263004,york, england," united kingdom""",15.0
263072,orange, texas," usa""",40.0
263078,harrison, tennessee," usa""",59.0
263079,san leandro, california," usa""",53.0
263104,southaven, mississippi," usa""",30.0
