,ISBN,User-Generation,Book-Rating
86689,0804105820,youth,0.0
86690,0804105820,genz,8.5
86691,0804105820,millenial,8.153846153846153
86692,0804105820,genx,8.8
86693,0804105820,boomer+,7.0
86694,0804106304,teenager,9.0
86695,0804106304,youth,7.2
86696,0804106304,genz,8.157894736842104
86697,0804106304,millenial,8.196078431372548
86698,0804106304,genx,8.409090909090908
86699,0804106304,boomer+,8.75
86700,0804106436,teenager,0.0
86701,0804106436,youth,0.0
86702,0804106436,genz,9.0
86703,0804106436,millenial,7.857142857142857
86704,0804106436,genx,7.666666666666667
86705,0804106436,boomer+,8.0
86706,0804107149,teenager,0.0
86707,0804107149,youth,0.0
86708,0804107149,genz,8.0
86709,0804107149,millenial,7.5
86710,0804107149,genx,7.0
86711,0804107149,boomer+,0.0
86712,0804107386,teenager,0.0
86713,0804107386,youth,0.0
86714,0804107386,genz,0.0
86715,0804107386,millenial,10.0
86716,0804107386,genx,5.666666666666667
86717,0804107386,boomer+,0.0
86718,0804107432,teenager,0.0
86719,0804107432,youth,0.0
86720,0804107432,genz,7.0
86721,0804107432,millenial,5.0
86722,0804107432,genx,9.0
86723,0804107432,boomer+,0.0
86724,0804107491,teenager,0.0
86725,0804107491,youth,0.0
86726,0804107491,genz,0.0
86727,0804107491,millenial,6.0
86728,0804107491,genx,6.0
86729,0804107491,boomer+,7.0
86730,080410753X,teenager,0.0
86731,080410753X,youth,0.0
86732,080410753X,genz,8.478260869565217
86733,080410753X,millenial,8.09375
86734,080410753X,genx,8.307692307692308
86735,080410753X,boomer+,0.0
86736,0804108293,teenager,0.0
86737,0804108293,youth,0.0
86738,0804108293,genz,9.0
86739,0804108293,millenial,8.666666666666666
86740,0804108293,genx,0.0
86741,0804108293,boomer+,0.0
86742,0804108412,teenager,0.0
86743,0804108412,youth,0.0
86744,0804108412,genz,9.0
86745,0804108412,millenial,9.0
86746,0804108412,genx,0.0
86747,0804108412,boomer+,0.0
86748,0804108447,teenager,0.0
86749,0804108447,youth,0.0
86750,0804108447,genz,8.25
86751,0804108447,millenial,6.6
86752,0804108447,genx,0.0
86753,0804108447,boomer+,10.0
86754,0804108528,teenager,0.0
86755,0804108528,youth,0.0
86756,0804108528,genz,0.0
86757,0804108528,millenial,5.5
86758,0804108528,genx,8.0
86759,0804108528,boomer+,0.0
86760,0804108587,teenager,0.0
86761,0804108587,youth,0.0
86762,0804108587,genz,0.0
86763,0804108587,millenial,6.25
86764,0804108587,genx,9.5
86765,0804108587,boomer+,0.0
86766,0804108692,teenager,0.0
86767,0804108692,youth,0.0
86768,0804108692,genz,0.0
86769,0804108692,millenial,7.75
86770,0804108692,genx,0.0
86771,0804108692,boomer+,0.0
86772,0804108749,teenager,8.0
86773,0804108749,youth,7.5
86774,0804108749,genz,7.75
86775,0804108749,millenial,7.5
86776,0804108749,genx,7.714285714285714
86777,0804108749,boomer+,4.0
86778,080410882X,teenager,0.0
86779,080410882X,youth,0.0
86780,080410882X,genz,0.0
86781,080410882X,millenial,5.0
86782,080410882X,genx,9.0
86783,080410882X,boomer+,0.0
86784,0804108889,teenager,0.0
86785,0804108889,youth,0.0
86786,0804108889,genz,0.0
86787,0804108889,millenial,8.0
86788,0804108889,genx,8.0
86789,0804108889,boomer+,0.0
86790,0804108897,teenager,0.0
86791,0804108897,youth,0.0
86792,0804108897,genz,0.0
86793,0804108897,millenial,8.0
86794,0804108897,genx,8.0
86795,0804108897,boomer+,0.0
86796,0804109176,teenager,0.0
86797,0804109176,youth,0.0
86798,0804109176,genz,7.0
86799,0804109176,millenial,7.0
86800,0804109176,genx,8.0
86801,0804109176,boomer+,0.0
86802,0804109192,teenager,0.0
86803,0804109192,youth,0.0
86804,0804109192,genz,10.0
86805,0804109192,millenial,6.0
86806,0804109192,genx,0.0
86807,0804109192,boomer+,0.0
86808,080410946X,teenager,0.0
86809,080410946X,youth,0.0
86810,080410946X,genz,7.666666666666667
86811,080410946X,millenial,7.25
86812,080410946X,genx,7.0
86813,080410946X,boomer+,0.0
86814,0804109540,teenager,0.0
86815,0804109540,youth,0.0
86816,0804109540,genz,0.0
86817,0804109540,millenial,0.0
86818,0804109540,genx,6.666666666666667
86819,0804109540,boomer+,0.0
86820,0804109729,teenager,0.0
86821,0804109729,youth,0.0
86822,0804109729,genz,7.0
86823,0804109729,millenial,7.666666666666667
86824,0804109729,genx,8.0
86825,0804109729,boomer+,8.0
86826,0804109745,teenager,0.0
86827,0804109745,youth,0.0
86828,0804109745,genz,0.0
86829,0804109745,millenial,8.75
86830,0804109745,genx,0.0
86831,0804109745,boomer+,0.0
86832,0804110379,teenager,0.0
86833,0804110379,youth,0.0
86834,0804110379,genz,0.0
86835,0804110379,millenial,7.0
86836,0804110379,genx,6.333333333333333
86837,0804110379,boomer+,0.0
86838,0804110972,teenager,0.0
86839,0804110972,youth,0.0
86840,0804110972,genz,4.0
86841,0804110972,millenial,8.0
86842,0804110972,genx,7.0
86843,0804110972,boomer+,0.0
86844,080411109X,teenager,0.0
86845,080411109X,youth,0.0
86846,080411109X,genz,8.125
86847,080411109X,millenial,7.7407407407407405
86848,080411109X,genx,8.23076923076923
86849,080411109X,boomer+,9.0
86850,0804111146,teenager,0.0
86851,0804111146,youth,0.0
86852,0804111146,genz,6.0
86853,0804111146,millenial,8.0
86854,0804111146,genx,0.0
86855,0804111146,boomer+,0.0
86856,0804111154,teenager,0.0
86857,0804111154,youth,0.0
86858,0804111154,genz,7.0
86859,0804111154,millenial,7.5
86860,0804111154,genx,0.0
86861,0804111154,boomer+,9.0
86862,0804111359,teenager,0.0
86863,0804111359,youth,0.0
86864,0804111359,genz,8.0
86865,0804111359,millenial,7.434782608695652
86866,0804111359,genx,7.142857142857143
86867,0804111359,boomer+,0.0
86868,0804111421,teenager,0.0
86869,0804111421,youth,0.0
86870,0804111421,genz,0.0
86871,0804111421,millenial,6.0
86872,0804111421,genx,7.666666666666667
86873,0804111421,boomer+,0.0
86874,080411160X,teenager,0.0
86875,080411160X,youth,0.0
86876,080411160X,genz,0.0
86877,080411160X,millenial,7.5
86878,080411160X,genx,8.666666666666666
86879,080411160X,boomer+,8.0
86880,0804111634,teenager,0.0
86881,0804111634,youth,0.0
86882,0804111634,genz,0.0
86883,0804111634,millenial,0.0
86884,0804111634,genx,8.0
86885,0804111634,boomer+,0.0
86886,080411188X,teenager,0.0
86887,080411188X,youth,0.0
86888,080411188X,genz,7.0
86889,080411188X,millenial,7.666666666666667
86890,080411188X,genx,8.5
86891,080411188X,boomer+,0.0
86892,0804111898,teenager,0.0
86893,0804111898,youth,0.0
86894,0804111898,genz,8.0
86895,0804111898,millenial,7.7272727272727275
86896,0804111898,genx,9.0
86897,0804111898,boomer+,0.0
86898,0804112525,teenager,0.0
86899,0804112525,youth,0.0
86900,0804112525,genz,5.0
86901,0804112525,millenial,7.0
86902,0804112525,genx,7.5
86903,0804112525,boomer+,7.0
86904,0804112754,teenager,0.0
86905,0804112754,youth,0.0
86906,0804112754,genz,0.0
86907,0804112754,millenial,0.0
86908,0804112754,genx,7.0
86909,0804112754,boomer+,8.0
86910,0804112827,teenager,0.0
86911,0804112827,youth,0.0
86912,0804112827,genz,0.0
86913,0804112827,millenial,10.0
86914,0804112827,genx,0.0
86915,0804112827,boomer+,0.0
86916,0804112835,teenager,0.0
86917,0804112835,youth,0.0
86918,0804112835,genz,0.0
86919,0804112835,millenial,9.0
86920,0804112835,genx,7.0
86921,0804112835,boomer+,0.0
86922,0804112959,teenager,0.0
86923,0804112959,youth,0.0
86924,0804112959,genz,0.0
86925,0804112959,millenial,6.5
86926,0804112959,genx,8.0
86927,0804112959,boomer+,0.0
86928,080411336X,teenager,0.0
86929,080411336X,youth,0.0
86930,080411336X,genz,0.0
86931,080411336X,millenial,8.0
86932,080411336X,genx,0.0
86933,080411336X,boomer+,0.0
86934,0804113424,teenager,0.0
86935,0804113424,youth,0.0
86936,0804113424,genz,0.0
86937,0804113424,millenial,8.0
86938,0804113424,genx,7.0
86939,0804113424,boomer+,6.0
86940,0804113475,teenager,0.0
86941,0804113475,youth,0.0
86942,0804113475,genz,7.0
86943,0804113475,millenial,6.25
86944,0804113475,genx,6.5
86945,0804113475,boomer+,0.0
86946,0804113831,teenager,0.0
86947,0804113831,youth,0.0
86948,0804113831,genz,7.5
86949,0804113831,millenial,0.0
86950,0804113831,genx,8.0
86951,0804113831,boomer+,7.0
86952,0804113874,teenager,0.0
86953,0804113874,youth,0.0
86954,0804113874,genz,0.0
86955,0804113874,millenial,0.0
86956,0804113874,genx,8.333333333333334
86957,0804113874,boomer+,6.0
86958,0804113971,teenager,0.0
86959,0804113971,youth,0.0
86960,0804113971,genz,0.0
86961,0804113971,millenial,5.0
86962,0804113971,genx,0.0
86963,0804113971,boomer+,0.0
86964,0804114323,teenager,0.0
86965,0804114323,youth,0.0
86966,0804114323,genz,0.0
86967,0804114323,millenial,7.5
86968,0804114323,genx,0.0
86969,0804114323,boomer+,0.0
86970,0804114609,teenager,0.0
86971,0804114609,youth,7.0
86972,0804114609,genz,8.5
86973,0804114609,millenial,8.666666666666666
86974,0804114609,genx,8.375
86975,0804114609,boomer+,9.0
86976,0804114897,teenager,0.0
86977,0804114897,youth,0.0
86978,0804114897,genz,0.0
86979,0804114897,millenial,6.0
86980,0804114897,genx,7.5
86981,0804114897,boomer+,9.0
86982,0804114986,teenager,7.0
86983,0804114986,youth,8.0
86984,0804114986,genz,8.125
86985,0804114986,millenial,7.75
86986,0804114986,genx,9.0
86987,0804114986,boomer+,8.333333333333334
86988,0804115397,teenager,0.0
86989,0804115397,youth,0.0
86990,0804115397,genz,0.0
86991,0804115397,millenial,7.0
86992,0804115397,genx,0.0
86993,0804115397,boomer+,0.0
86994,0804115400,teenager,0.0
86995,0804115400,youth,0.0
86996,0804115400,genz,0.0
86997,0804115400,millenial,0.0
86998,0804115400,genx,9.0
86999,0804115400,boomer+,0.0
87000,0804115419,teenager,0.0
87001,0804115419,youth,0.0
87002,0804115419,genz,0.0
87003,0804115419,millenial,6.5
87004,0804115419,genx,9.0
87005,0804115419,boomer+,0.0
87006,0804115435,teenager,0.0
87007,0804115435,youth,0.0
87008,0804115435,genz,0.0
87009,0804115435,millenial,6.0
87010,0804115435,genx,7.5
87011,0804115435,boomer+,8.0
87012,0804115486,teenager,0.0
87013,0804115486,youth,0.0
87014,0804115486,genz,8.0
87015,0804115486,millenial,7.0
87016,0804115486,genx,5.5
87017,0804115486,boomer+,7.0
87018,0804115613,teenager,0.0
87019,0804115613,youth,0.0
87020,0804115613,genz,8.5
87021,0804115613,millenial,8.714285714285714
87022,0804115613,genx,7.0
87023,0804115613,boomer+,0.0
87024,0804115621,teenager,0.0
87025,0804115621,youth,0.0
87026,0804115621,genz,0.0
87027,0804115621,millenial,6.5
87028,0804115621,genx,0.0
87029,0804115621,boomer+,8.0
87030,0804115761,teenager,0.0
87031,0804115761,youth,0.0
87032,0804115761,genz,7.0
87033,0804115761,millenial,6.75
87034,0804115761,genx,7.285714285714286
87035,0804115761,boomer+,0.0
87036,0804117683,teenager,0.0
87037,0804117683,youth,0.0
87038,0804117683,genz,6.5
87039,0804117683,millenial,7.4
87040,0804117683,genx,5.0
87041,0804117683,boomer+,0.0
87042,0804117934,teenager,0.0
87043,0804117934,youth,0.0
87044,0804117934,genz,0.0
87045,0804117934,millenial,8.0
87046,0804117934,genx,0.0
87047,0804117934,boomer+,7.0
87048,0804117942,teenager,0.0
87049,0804117942,youth,0.0
87050,0804117942,genz,0.0
87051,0804117942,millenial,7.0
87052,0804117942,genx,7.0
87053,0804117942,boomer+,0.0
87054,0804118558,teenager,0.0
87055,0804118558,youth,0.0
87056,0804118558,genz,0.0
87057,0804118558,millenial,7.5
87058,0804118558,genx,0.0
87059,0804118558,boomer+,0.0
87060,080411868X,teenager,0.0
87061,080411868X,youth,0.0
87062,080411868X,genz,7.777777777777778
87063,080411868X,millenial,7.769230769230769
87064,080411868X,genx,7.7272727272727275
87065,080411868X,boomer+,7.0
87066,0804118914,teenager,0.0
87067,0804118914,youth,0.0
87068,0804118914,genz,0.0
87069,0804118914,millenial,0.0
87070,0804118914,genx,6.0
87071,0804118914,boomer+,0.0
87072,0804119120,teenager,0.0
87073,0804119120,youth,0.0
87074,0804119120,genz,9.0
87075,0804119120,millenial,2.5
87076,0804119120,genx,7.0
87077,0804119120,boomer+,0.0
87078,080411918X,teenager,0.0
87079,080411918X,youth,0.0
87080,080411918X,genz,8.5
87081,080411918X,millenial,6.285714285714286
87082,080411918X,genx,7.0
87083,080411918X,boomer+,7.5
87084,080411935X,teenager,0.0
87085,080411935X,youth,0.0
87086,080411935X,genz,6.8
87087,080411935X,millenial,8.222222222222221
87088,080411935X,genx,8.384615384615385
87089,080411935X,boomer+,7.5
87090,0804119368,teenager,0.0
87091,0804119368,youth,7.0
87092,0804119368,genz,0.0
87093,0804119368,millenial,8.5
87094,0804119368,genx,0.0
87095,0804119368,boomer+,0.0
87096,0804119430,teenager,0.0
87097,0804119430,youth,0.0
87098,0804119430,genz,0.0
87099,0804119430,millenial,7.0
87100,0804119430,genx,5.666666666666667
87101,0804119430,boomer+,0.0
87102,0804119503,teenager,0.0
87103,0804119503,youth,0.0
87104,0804119503,genz,0.0
87105,0804119503,millenial,8.0
87106,0804119503,genx,0.0
87107,0804119503,boomer+,0.0
87108,0804119511,teenager,0.0
87109,0804119511,youth,0.0
87110,0804119511,genz,8.0
87111,0804119511,millenial,7.5
87112,0804119511,genx,8.0
87113,0804119511,boomer+,0.0
87114,080411952X,teenager,0.0
87115,080411952X,youth,0.0
87116,080411952X,genz,7.0
87117,080411952X,millenial,7.5
87118,080411952X,genx,0.0
87119,080411952X,boomer+,0.0
87120,0804119538,teenager,0.0
87121,0804119538,youth,0.0
87122,0804119538,genz,8.0
87123,0804119538,millenial,10.0
87124,0804119538,genx,0.0
87125,0804119538,boomer+,0.0
87126,0804119546,teenager,0.0
87127,0804119546,youth,0.0
87128,0804119546,genz,0.0
87129,0804119546,millenial,8.0
87130,0804119546,genx,9.0
87131,0804119546,boomer+,0.0
87132,0804119600,teenager,0.0
87133,0804119600,youth,0.0
87134,0804119600,genz,0.0
87135,0804119600,millenial,8.0
87136,0804119600,genx,8.0
87137,0804119600,boomer+,0.0
87138,0804119708,teenager,0.0
87139,0804119708,youth,0.0
87140,0804119708,genz,7.0
87141,0804119708,millenial,7.666666666666667
87142,0804119708,genx,9.0
87143,0804119708,boomer+,0.0
87144,0804119716,teenager,0.0
87145,0804119716,youth,0.0
87146,0804119716,genz,7.0
87147,0804119716,millenial,8.2
87148,0804119716,genx,7.5
87149,0804119716,boomer+,0.0
87150,0804119724,teenager,0.0
87151,0804119724,youth,0.0
87152,0804119724,genz,7.0
87153,0804119724,millenial,8.333333333333334
87154,0804119724,genx,9.0
87155,0804119724,boomer+,0.0
87156,0804119732,teenager,0.0
87157,0804119732,youth,0.0
87158,0804119732,genz,0.0
87159,0804119732,millenial,9.0
87160,0804119732,genx,0.0
87161,0804119732,boomer+,0.0
87162,0804119740,teenager,0.0
87163,0804119740,youth,0.0
87164,0804119740,genz,10.0
87165,0804119740,millenial,8.5
87166,0804119740,genx,8.0
87167,0804119740,boomer+,0.0
87168,0804119783,teenager,0.0
87169,0804119783,youth,0.0
87170,0804119783,genz,8.0
87171,0804119783,millenial,9.0
87172,0804119783,genx,8.0
87173,0804119783,boomer+,0.0
87174,0804119813,teenager,0.0
87175,0804119813,youth,0.0
87176,0804119813,genz,8.0
87177,0804119813,millenial,10.0
87178,0804119813,genx,7.5
87179,0804119813,boomer+,0.0
87180,0804119902,teenager,0.0
87181,0804119902,youth,0.0
87182,0804119902,genz,8.0
87183,0804119902,millenial,9.0
87184,0804119902,genx,8.5
87185,0804119902,boomer+,0.0
87186,0804119910,teenager,0.0
87187,0804119910,youth,0.0
87188,0804119910,genz,8.333333333333334
87189,0804119910,millenial,8.666666666666666
87190,0804119910,genx,7.0
87191,0804119910,boomer+,0.0
87192,0804119937,teenager,0.0
87193,0804119937,youth,0.0
87194,0804119937,genz,9.0
87195,0804119937,millenial,8.0
87196,0804119937,genx,8.0
87197,0804119937,boomer+,0.0
87198,0804119996,teenager,0.0
87199,0804119996,youth,0.0
87200,0804119996,genz,7.0
87201,0804119996,millenial,5.0
87202,0804119996,genx,8.0
87203,0804119996,boomer+,0.0
87204,0804120013,teenager,0.0
87205,0804120013,youth,0.0
87206,0804120013,genz,8.0
87207,0804120013,millenial,6.5
87208,0804120013,genx,8.5
87209,0804120013,boomer+,0.0
87210,0804120021,teenager,0.0
87211,0804120021,youth,9.0
87212,0804120021,genz,7.0
87213,0804120021,millenial,7.0
87214,0804120021,genx,8.0
87215,0804120021,boomer+,0.0
87216,0804706069,teenager,0.0
87217,0804706069,youth,0.0
87218,0804706069,genz,10.0
87219,0804706069,millenial,6.0
87220,0804706069,genx,10.0
87221,0804706069,boomer+,0.0
87222,0805000305,teenager,0.0
87223,0805000305,youth,0.0
87224,0805000305,genz,8.0
87225,0805000305,millenial,7.5
87226,0805000305,genx,0.0
87227,0805000305,boomer+,0.0
87228,0805000313,teenager,6.0
87229,0805000313,youth,0.0
87230,0805000313,genz,8.0
87231,0805000313,millenial,6.333333333333333
87232,0805000313,genx,10.0
87233,0805000313,boomer+,0.0
87234,0805000321,teenager,0.0
87235,0805000321,youth,0.0
87236,0805000321,genz,0.0
87237,0805000321,millenial,8.0
87238,0805000321,genx,9.0
87239,0805000321,boomer+,0.0
87240,0805000585,teenager,0.0
87241,0805000585,youth,6.0
87242,0805000585,genz,0.0
87243,0805000585,millenial,4.5
87244,0805000585,genx,8.5
87245,0805000585,boomer+,0.0
87246,0805000739,teenager,0.0
87247,0805000739,youth,0.0
87248,0805000739,genz,0.0
87249,0805000739,millenial,7.5
87250,0805000739,genx,6.0
87251,0805000739,boomer+,0.0
87252,0805001115,teenager,0.0
87253,0805001115,youth,0.0
87254,0805001115,genz,0.0
87255,0805001115,millenial,8.5
87256,0805001115,genx,10.0
87257,0805001115,boomer+,0.0
87258,0805002448,teenager,0.0
87259,0805002448,youth,0.0
87260,0805002448,genz,0.0
87261,0805002448,millenial,7.0
87262,0805002448,genx,10.0
87263,0805002448,boomer+,10.0
87264,0805002545,teenager,0.0
87265,0805002545,youth,8.0
87266,0805002545,genz,0.0
87267,0805002545,millenial,8.333333333333334
87268,0805002545,genx,8.333333333333334
87269,0805002545,boomer+,0.0
87270,0805004602,teenager,0.0
87271,0805004602,youth,0.0
87272,0805004602,genz,0.0
87273,0805004602,millenial,10.0
87274,0805004602,genx,10.0
87275,0805004602,boomer+,0.0
87276,0805004610,teenager,0.0
87277,0805004610,youth,0.0
87278,0805004610,genz,5.0
87279,0805004610,millenial,9.333333333333334
87280,0805004610,genx,10.0
87281,0805004610,boomer+,0.0
87282,0805009124,teenager,0.0
87283,0805009124,youth,0.0
87284,0805009124,genz,7.0
87285,0805009124,millenial,0.0
87286,0805009124,genx,5.0
87287,0805009124,boomer+,0.0
87288,080501084X,teenager,0.0
87289,080501084X,youth,0.0
87290,080501084X,genz,0.0
87291,080501084X,millenial,10.0
87292,080501084X,genx,8.0
87293,080501084X,boomer+,0.0
87294,0805010858,teenager,0.0
87295,0805010858,youth,0.0
87296,0805010858,genz,8.666666666666666
87297,0805010858,millenial,7.5
87298,0805010858,genx,0.0
87299,0805010858,boomer+,0.0
87300,0805012478,teenager,0.0
87301,0805012478,youth,0.0
87302,0805012478,genz,9.5
87303,0805012478,millenial,7.333333333333333
87304,0805012478,genx,8.0
87305,0805012478,boomer+,7.0
87306,0805013342,teenager,0.0
87307,0805013342,youth,0.0
87308,0805013342,genz,9.0
87309,0805013342,millenial,10.0
87310,0805013342,genx,0.0
87311,0805013342,boomer+,0.0
87312,0805013407,teenager,0.0
87313,0805013407,youth,0.0
87314,0805013407,genz,9.0
87315,0805013407,millenial,8.5
87316,0805013407,genx,9.5
87317,0805013407,boomer+,0.0
87318,0805019359,teenager,7.0
87319,0805019359,youth,0.0
87320,0805019359,genz,7.0
87321,0805019359,millenial,7.666666666666667
87322,0805019359,genx,8.5
87323,0805019359,boomer+,0.0
87324,0805019367,teenager,0.0
87325,0805019367,youth,0.0
87326,0805019367,genz,0.0
87327,0805019367,millenial,6.0
87328,0805019367,genx,7.5
87329,0805019367,boomer+,0.0
87330,0805019375,teenager,0.0
87331,0805019375,youth,0.0
87332,0805019375,genz,0.0
87333,0805019375,millenial,7.333333333333333
87334,0805019375,genx,7.285714285714286
87335,0805019375,boomer+,8.0
87336,0805021078,teenager,0.0
87337,0805021078,youth,0.0
87338,0805021078,genz,8.0
87339,0805021078,millenial,8.5
87340,0805021078,genx,10.0
87341,0805021078,boomer+,0.0
87342,0805029222,teenager,0.0
87343,0805029222,youth,0.0
87344,0805029222,genz,8.0
87345,0805029222,millenial,8.0
87346,0805029222,genx,10.0
87347,0805029222,boomer+,8.0
87348,0805029648,teenager,0.0
87349,0805029648,youth,0.0
87350,0805029648,genz,9.0
87351,0805029648,millenial,9.0
87352,0805029648,genx,8.333333333333334
87353,0805029648,boomer+,0.0
87354,0805033203,teenager,0.0
87355,0805033203,youth,0.0
87356,0805033203,genz,0.0
87357,0805033203,millenial,8.333333333333334
87358,0805033203,genx,0.0
87359,0805033203,boomer+,0.0
87360,0805036377,teenager,0.0
87361,0805036377,youth,0.0
87362,0805036377,genz,5.0
87363,0805036377,millenial,6.857142857142857
87364,0805036377,genx,8.0
87365,0805036377,boomer+,0.0
87366,0805036504,teenager,0.0
87367,0805036504,youth,0.0
87368,0805036504,genz,7.5
87369,0805036504,millenial,7.333333333333333
87370,0805036504,genx,7.666666666666667
87371,0805036504,boomer+,8.0
87372,080503885X,teenager,0.0
87373,080503885X,youth,0.0
87374,080503885X,genz,0.0
87375,080503885X,millenial,8.0
87376,080503885X,genx,7.0
87377,080503885X,boomer+,0.0
87378,080504695X,teenager,0.0
87379,080504695X,youth,0.0
87380,080504695X,genz,8.25
87381,080504695X,millenial,10.0
87382,080504695X,genx,0.0
87383,080504695X,boomer+,0.0
87384,0805047182,teenager,0.0
87385,0805047182,youth,0.0
87386,0805047182,genz,0.0
87387,0805047182,millenial,8.0
87388,0805047182,genx,0.0
87389,0805047182,boomer+,0.0
87390,0805047379,teenager,0.0
87391,0805047379,youth,0.0
87392,0805047379,genz,0.0
87393,0805047379,millenial,9.0
87394,0805047379,genx,5.0
87395,0805047379,boomer+,0.0
87396,080505104X,teenager,0.0
87397,080505104X,youth,0.0
87398,080505104X,genz,0.0
87399,080505104X,millenial,6.0
87400,080505104X,genx,10.0
87401,080505104X,boomer+,10.0
87402,0805051309,teenager,0.0
87403,0805051309,youth,0.0
87404,0805051309,genz,0.0
87405,0805051309,millenial,7.0
87406,0805051309,genx,0.0
87407,0805051309,boomer+,6.0
87408,0805053883,teenager,0.0
87409,0805053883,youth,0.0
87410,0805053883,genz,9.333333333333334
87411,0805053883,millenial,0.0
87412,0805053883,genx,0.0
87413,0805053883,boomer+,0.0
87414,0805054073,teenager,0.0
87415,0805054073,youth,0.0
87416,0805054073,genz,7.333333333333333
87417,0805054073,millenial,8.333333333333334
87418,0805054073,genx,0.0
87419,0805054073,boomer+,9.0
87420,0805054081,teenager,0.0
87421,0805054081,youth,0.0
87422,0805054081,genz,6.5
87423,0805054081,millenial,6.5
87424,0805054081,genx,8.0
87425,0805054081,boomer+,8.0
87426,0805054383,teenager,0.0
87427,0805054383,youth,0.0
87428,0805054383,genz,2.0
87429,0805054383,millenial,9.0
87430,0805054383,genx,0.0
87431,0805054383,boomer+,0.0
87432,0805055908,teenager,0.0
87433,0805055908,youth,0.0
87434,0805055908,genz,6.666666666666667
87435,0805055908,millenial,5.666666666666667
87436,0805055908,genx,0.0
87437,0805055908,boomer+,0.0
87438,0805056084,teenager,0.0
87439,0805056084,youth,0.0
87440,0805056084,genz,0.0
87441,0805056084,millenial,7.333333333333333
87442,0805056084,genx,9.0
87443,0805056084,boomer+,0.0
87444,0805056211,teenager,0.0
87445,0805056211,youth,0.0
87446,0805056211,genz,0.0
87447,0805056211,millenial,0.0
87448,0805056211,genx,6.5
87449,0805056211,boomer+,5.0
87450,080505622X,teenager,0.0
87451,080505622X,youth,0.0
87452,080505622X,genz,0.0
87453,080505622X,millenial,7.666666666666667
87454,080505622X,genx,7.5
87455,080505622X,boomer+,0.0
87456,0805056491,teenager,0.0
87457,0805056491,youth,0.0
87458,0805056491,genz,0.0
87459,0805056491,millenial,8.857142857142858
87460,0805056491,genx,7.6
87461,0805056491,boomer+,0.0
87462,0805056637,teenager,0.0
87463,0805056637,youth,0.0
87464,0805056637,genz,0.0
87465,0805056637,millenial,3.0
87466,0805056637,genx,0.0
87467,0805056637,boomer+,0.0
87468,0805056645,teenager,0.0
87469,0805056645,youth,0.0
87470,0805056645,genz,8.0
87471,0805056645,millenial,5.5
87472,0805056645,genx,8.5
87473,0805056645,boomer+,0.0
87474,080505801X,teenager,0.0
87475,080505801X,youth,0.0
87476,080505801X,genz,7.0
87477,080505801X,millenial,5.0
87478,080505801X,genx,0.0
87479,080505801X,boomer+,0.0
87480,0805059555,teenager,0.0
87481,0805059555,youth,0.0
87482,0805059555,genz,7.333333333333333
87483,0805059555,millenial,7.666666666666667
87484,0805059555,genx,7.777777777777778
87485,0805059555,boomer+,8.0
87486,0805060200,teenager,0.0
87487,0805060200,youth,0.0
87488,0805060200,genz,7.0
87489,0805060200,millenial,7.0
87490,0805060200,genx,0.0
87491,0805060200,boomer+,0.0
87492,0805060367,teenager,0.0
87493,0805060367,youth,0.0
87494,0805060367,genz,6.0
87495,0805060367,millenial,0.0
87496,0805060367,genx,0.0
87497,0805060367,boomer+,0.0
87498,0805061762,teenager,0.0
87499,0805061762,youth,0.0
87500,0805061762,genz,10.0
87501,0805061762,millenial,10.0
87502,0805061762,genx,7.0
87503,0805061762,boomer+,0.0
87504,0805061835,teenager,0.0
87505,0805061835,youth,0.0
87506,0805061835,genz,0.0
87507,0805061835,millenial,8.428571428571429
87508,0805061835,genx,8.0
87509,0805061835,boomer+,0.0
87510,0805062734,teenager,0.0
87511,0805062734,youth,0.0
87512,0805062734,genz,0.0
87513,0805062734,millenial,0.0
87514,0805062734,genx,6.333333333333333
87515,0805062734,boomer+,0.0
87516,0805062858,teenager,0.0
87517,0805062858,youth,0.0
87518,0805062858,genz,0.0
87519,0805062858,millenial,6.0
87520,0805062858,genx,0.0
87521,0805062858,boomer+,0.0
87522,0805062971,teenager,7.0
87523,0805062971,youth,8.75
87524,0805062971,genz,8.894736842105264
87525,0805062971,millenial,7.833333333333333
87526,0805062971,genx,0.0
87527,0805062971,boomer+,0.0
87528,0805063196,teenager,0.0
87529,0805063196,youth,0.0
87530,0805063196,genz,9.0
87531,0805063196,millenial,10.0
87532,0805063196,genx,8.5
87533,0805063196,boomer+,8.0
87534,0805063315,teenager,0.0
87535,0805063315,youth,0.0
87536,0805063315,genz,0.0
87537,0805063315,millenial,7.666666666666667
87538,0805063315,genx,9.0
87539,0805063315,boomer+,5.0
87540,0805063749,teenager,0.0
87541,0805063749,youth,9.0
87542,0805063749,genz,0.0
87543,0805063749,millenial,8.0
87544,0805063749,genx,0.0
87545,0805063749,boomer+,8.0
87546,0805063889,teenager,0.0
87547,0805063889,youth,0.0
87548,0805063889,genz,8.625
87549,0805063889,millenial,8.222222222222221
87550,0805063889,genx,8.0
87551,0805063889,boomer+,9.0
87552,0805063897,teenager,0.0
87553,0805063897,youth,0.0
87554,0805063897,genz,8.0
87555,0805063897,millenial,8.2
87556,0805063897,genx,8.384615384615385
87557,0805063897,boomer+,9.0
87558,0805064699,teenager,0.0
87559,0805064699,youth,0.0
87560,0805064699,genz,0.0
87561,0805064699,millenial,7.666666666666667
