,User-ID,User-City,User-State,User-Country,User-Generation,Old-Book-Rating,New-Book-Rating
23718,232176,sandy, utah," usa""",teenager,,9.0
23719,232185,bartow, florida," usa""",genz,6.333333333333333,8.0
23720,232222,san ramon, california," usa""",genz,7.75,
23721,232234,orlando, florida," usa""",genx,9.0,
23722,232243,slinger, wisconsin," usa""",youth,,9.0
23723,232247,national city, california," usa""",youth,6.0,
23724,232251,powder springs, georgia," usa""",millenial,9.0,
23725,232263,chico, california," usa""",genx,,7.0
23726,232266,london, ontario," canada""",millenial,8.333333333333334,
23727,232267,denver, colorado," usa""",millenial,,10.0
23728,232271,iowa city, iowa," usa""",genx,7.571428571428571,
23729,232307,orem, utah," usa""",millenial,8.0,
23730,232316,oakland, california," usa""",genz,,6.0
23731,232320,indianapolis, indiana," usa""",millenial,,9.25
23732,232332,san luis obispo, california," usa""",boomer+,,6.0
23733,232368,galena, alaska," usa""",millenial,7.8,9.0
23734,232392,beaverton, oregon," usa""",millenial,,6.0
23735,232403,simi valley, california," usa""",genx,,8.0
23736,232408,genoa, ohio," usa""",millenial,,7.0
23737,232414,stanwood, washington," usa""",genx,7.0,
23738,232422,elyria, ohio," usa""",millenial,7.0,8.0
23739,232424,olympia, washington," canada""",boomer+,5.5,
23740,232433,tampa, florida," usa""",millenial,,10.0
23741,232442,farmington, connecticut," usa""",genz,5.0,
23742,232448,raleigh, north carolina," usa""",millenial,,9.0
23743,232455,nashville, tennessee," usa""",genz,,8.0
23744,232456,sebastopol, california," usa""",youth,6.5,
23745,232460,seattle, washington," usa""",millenial,8.0,
23746,232471,wien, wien," austria""",millenial,,8.0
23747,232486,olathe, kansas," usa""",genx,8.5,7.0
23748,232492,delmar, delaware," usa""",millenial,10.0,8.4
23749,232493,kolding, n/a," denmark""",genz,7.0,
23750,232500,southington, ohio," usa""",genx,,8.0
23751,232522,morehead, kentucky," usa""",genz,9.0,10.0
23752,232528,la laguna, tenerife," spain""",genz,7.0,
23753,232529,rutherford, new jersey," usa""",genx,,7.0
23754,232539,florence, kentucky," usa""",genz,2.0,
23755,232541,clayton, new jersey," usa""",millenial,,8.0
23756,232544,london, n/a," united kingdom""",genz,,5.0
23757,232555,kingston, ontario," canada""",millenial,,2.0
23758,232570,vancouver, british columbia," canada""",genx,,9.0
23759,232579,chicago, illinois," usa""",millenial,6.0,
23760,232583,birmingham, west midlands," united kingdom""",genz,6.0,5.666666666666667
23761,232606,meteghan, nova scotia," canada""",genz,10.0,9.0
23762,232624,buellton, california," usa""",millenial,,6.5
23763,232626,durham, north carolina," usa""",millenial,7.0,
23764,232634,oskaloosa, iowa," usa""",genx,7.0,
23765,232665,knife river, minnesota," usa""",teenager,9.0,
23766,232668,winnipeg, manitoba,,youth,,9.0
23767,232670,london, england," united kingdom""",genz,8.0,
23768,232688,london, england," united kingdom""",genz,5.0,7.0
23769,232691,dresden, sachsen," germany""",genz,,8.0
23770,232708,cincinnati, ohio," usa""",youth,9.333333333333334,9.333333333333334
23771,232709,canmore, alberta," canada""",millenial,10.0,
23772,232712,long island, new york," usa""",genz,10.0,7.0
23773,232727,worcester, massachusetts," usa""",millenial,5.0,
23774,232734,wlson, wyoming," usa""",genx,,8.0
23775,232736,evansville, indiana," usa""",genx,8.0,7.4
23776,232738,lexington, tennessee," usa""",genz,,7.0
23777,232752,greensboro, north carolina," usa""",millenial,,7.0
23778,232756,temecula, california," usa""",millenial,7.333333333333333,7.0
23779,232766,long beach, california," usa""",millenial,,9.0
23780,232773,vancouver, british columbia," canada""",teenager,10.0,7.0
23781,232775,portland, oregon," usa""",youth,,8.0
23782,232790,amherst, nova scotia," canada""",genz,,7.0
23783,232801,vancouver, british columbia," canada""",genz,4.5,
23784,232820,kingsport, tennessee," usa""",genz,9.0,5.0
23785,232823,cedar falls, iowa," usa""",boomer+,8.0,
23786,232831,abingdon, england," united kingdom""",genx,,6.0
23787,232832,san jose, california," usa""",teenager,,10.0
23788,232838,cincinnati, ohio," usa""",millenial,10.0,8.11111111111111
23789,232850,macomb, michigan," usa""",youth,8.0,
23790,232853,gainesville, florida," usa""",millenial,7.5,5.75
23791,232862,calgary, alberta," canada""",teenager,,7.0
23792,232865,stockton, california," usa""",genz,8.0,
23793,232892,roseville, california," usa""",genx,,6.0
23794,232894,north pole, alaska," usa""",millenial,,7.0
23795,232929,ames, iowa," usa""",millenial,8.333333333333334,8.0
23796,232930,sacramento, california," usa""",millenial,,8.0
23797,232933,markham, ontario," canada""",teenager,,9.0
23798,232945,newport, rhode island," usa""",genz,8.566666666666666,7.862745098039215
23799,232959,portland, oregon," usa""",millenial,7.764705882352941,7.25
23800,232964,westchester, illinois," usa""",millenial,7.3478260869565215,7.75
23801,232971,danbury, connecticut," usa""",millenial,6.0,7.0
23802,232978,los angeles, california," usa""",millenial,10.0,7.0
23803,232979,oklahoma city, oklahoma," usa""",millenial,9.0,
23804,232983,rheinfelden, baden-wuerttemberg," germany""",millenial,,7.0
23805,232990,portland, oregon," usa""",genz,7.846153846153846,7.333333333333333
23806,232993,preston, england," united kingdom""",genx,,7.0
23807,233006,barcelona, catalunya," spain""",millenial,8.0,8.0
23808,233017,portland, oregon," usa""",genx,,7.0
23809,233028,bastrop, texas," usa""",millenial,6.5,
23810,233041,blanchester, ohio," usa""",millenial,10.0,5.5
23811,233065,warrington, pennsylvania," usa""",genx,,5.0
23812,233066,columbia, missouri," usa""",genz,,8.0
23813,233069,columbus, ohio," usa""",genz,,6.0
23814,233077,orlando, florida," usa""",genz,7.666666666666667,
23815,233082,baton rouge, louisiana," usa""",teenager,9.0,
23816,233084,midland, michigan," usa""",millenial,7.0,
23817,233085,kalamazoo, michigan," usa""",millenial,8.0,
23818,233112,richmond, virginia," usa""",millenial,,8.0
23819,233119,lakeville, minnesota," usa""",genz,9.5,8.0
23820,233125,walland, tennessee," usa""",boomer+,7.0,
23821,233127,aachen, nordrhein-westfalen," germany""",millenial,7.5,
23822,233133,lithonia, georgia," usa""",millenial,8.0,
23823,233137,chicago, illinois," usa""",genx,6.5,3.0
23824,233143,crawfordsville, indiana," usa""",millenial,7.833333333333333,
23825,233153,bellefonte, pennsylvania," usa""",millenial,8.0,
23826,233154,casper, wyoming," usa""",genz,7.0,
23827,233160,erfurt, thueringen," germany""",genz,,9.0
23828,233174,canegrate, lombardia," italy""",genz,10.0,
23829,233176,lüdenscheid, nordrhein-westfalen," germany""",genz,,3.0
23830,233188,ann arbor, michigan," usa""",millenial,,8.0
23831,233193,omaha, nebraska," usa""",genz,,5.0
23832,233196,redmond, washington," usa""",millenial,,7.6
23833,233203,minnreapolis, minnesota," usa""",genz,,6.0
23834,233204,indian wells, california," usa""",millenial,10.0,
23835,233225,springfield, missouri," usa""",genz,,10.0
23836,233235,bolton, ontario," canada""",genx,,8.0
23837,233236,kernen, baden-wuerttemberg," germany""",genz,6.0,
23838,233250,san bruno, california," usa""",millenial,,6.666666666666667
23839,233256,new york, new york," usa""",millenial,6.5,
23840,233263,silverdale, new south wales," australia""",youth,6.0,
23841,233274,columbus, ohio," usa""",genz,8.0,
23842,233275,hannover, niedersachsen," germany""",genz,,9.0
23843,233287,boise, idaho," usa""",genx,,6.0
23844,233298,montauroux, provence," france""",genx,,8.0
23845,233309,gulfport, mississippi," usa""",millenial,8.0,
23846,233331,bowling green, ohio," usa""",millenial,9.0,
23847,233357,springfield, illinois," usa""",teenager,,10.0
23848,233361,greenbelt, maryland," usa""",genx,7.25,6.4
23849,233366,kennetcook, nova scotia," canada""",millenial,7.5,
23850,233367,bloomington, indiana," usa""",millenial,8.0,
23851,233374,ardmore, pennsylvania," usa""",millenial,,8.5
23852,233397,maennedorf, zürich," switzerland""",millenial,7.0,8.5
23853,233398,branson, missouri," usa""",genz,7.666666666666667,
23854,233422,la crosse, wisconsin," usa""",genx,8.0,
23855,233426,nijmegen, gelderland," netherlands""",genx,9.0,
23856,233430,san diego, california," usa""",genx,8.11111111111111,6.8
23857,233441,lyon, rhone," france""",millenial,9.0,
23858,233442,singapore, n/a," singapore""",genz,,7.0
23859,233444,el cerrito, california," usa""",millenial,7.666666666666667,6.0
23860,233451,seattle, washington," usa""",millenial,8.0,5.0
23861,233466,lexington, kentucky," usa""",millenial,8.0,
23862,233508,prospect, south australia," australia""",millenial,,10.0
23863,233526,kissimmee, florida," usa""",millenial,9.0,7.8
23864,233529,dothan, alabama," usa""",millenial,5.0,5.8
23865,233534,halifax, nova scotia," canada""",genx,,7.0
23866,233539,charlottesville, virginia," usa""",millenial,6.0,8.0
23867,233543,elizabeth, colorado," usa""",genx,,7.666666666666667
23868,233549,kailua, hawaii," usa""",genx,10.0,
23869,233558,durham, north carolina," usa""",millenial,,5.0
23870,233564,burnaby, british columbia," canada""",millenial,5.5,
23871,233578,san antonio, texas," usa""",millenial,7.9,8.166666666666666
23872,233592,southlake, texas," usa""",millenial,6.0,7.0
23873,233599,puyallup, washington," usa""",genz,8.0,6.0
23874,233606,carmel, new york," usa""",millenial,,9.0
23875,233613,madison, connecticut," usa""",boomer+,10.0,
23876,233622,buffalo, new york," usa""",genz,8.0,
23877,233638,bolingbrook, illinois," usa""",millenial,7.0,7.0
23878,233648,sanford, florida," usa""",genx,7.5,7.666666666666667
23879,233649,quitman, mississippi," usa""",genx,7.666666666666667,
23880,233654,saint paul, ,,millenial,,8.0
23881,233656,tulsa, oklahoma," usa""",millenial,7.0,8.0
23882,233670,casselberry, florida," usa""",genz,,8.0
23883,233697,boise, idaho," usa""",millenial,7.0,8.0
23884,233711,mackay, queensland," australia""",millenial,7.64,8.25
23885,233714,lyon, rhône-alpes," france""",genz,9.0,
23886,233719,rochester hills, michigan," usa""",genx,9.0,7.2
23887,233724,edinburgh, scotland," united kingdom""",genz,,6.0
23888,233731,kingston, ontario," canada""",millenial,8.5,7.0
23889,233734,cardiff, wales," united kingdom""",millenial,,8.0
23890,233737,manchester, england," united kingdom""",youth,8.0,
23891,233745,sydney, new south wales," australia""",genz,10.0,10.0
23892,233747,melbourne, victoria," australia""",millenial,9.0,8.333333333333334
23893,233758,munich, bayern," germany""",youth,4.0,
23894,233762,plymouth, massachusetts," usa""",millenial,,9.0
23895,233763,uckinghall, england," united kingdom""",genx,8.0,
23896,233769,courtenay, british columbia," canada""",genz,9.0,
23897,233798,calgary, alberta," canada""",youth,9.0,
23898,233812,voorhees, new jersey," usa""",millenial,,10.0
23899,233818,orleans, ontario," canada""",genx,,8.0
23900,233819,lowville, new york," usa""",boomer+,,9.0
23901,233821,dumfries, virginia," usa""",millenial,,9.0
23902,233823,st. albans, vermont," usa""",genx,,3.0
23903,233851,monroe, ohio," usa""",youth,7.0,
23904,233856,oviedo, florida," usa""",millenial,9.0,10.0
23905,233857,simi valley, california," usa""",genz,,5.5
23906,233858,birchwil, kanton zürich," switzerland""",millenial,7.0,4.0
23907,233867,redmond, washington," usa""",genz,8.666666666666666,9.0
23908,233868,helsinki, n/a," finland""",genz,10.0,
23909,233869,germantown, maryland," usa""",millenial,,9.0
23910,233879,san francisco, california," usa""",genz,,7.0
23911,233889,brisbane, queensland," australia""",millenial,8.0,7.5
23912,233898,new haven, connecticut," usa""",millenial,,8.0
23913,233901,montreal, quebec," canada""",millenial,7.0,
23914,233903,, n/a," singapore""",genz,7.888888888888889,7.928571428571429
23915,233910,winchester, england," united kingdom""",genz,,8.0
23916,233911,romney, west virginia," usa""",millenial,8.3125,9.454545454545455
23917,233917,madera, california," usa""",millenial,10.0,7.75
23918,233923,breckenridge, colorado," usa""",millenial,5.333333333333333,
23919,233924,shamokin, pennsylvania," usa""",millenial,7.0,7.75
23920,233927,troy, michigan," usa""",genx,,5.0
23921,233928,madera, ,,youth,7.5,10.0
23922,233930,louisville, kentucky," usa""",millenial,,6.0
23923,233931,tacoma, washington," usa""",genx,,8.0
23924,233939,yoder, colorado," usa""",millenial,,5.333333333333333
23925,233941,manchester, michigan," usa""",teenager,4.0,8.0
23926,233947,phoenixville, pennsylvania," usa""",millenial,,8.0
23927,233948,cambridge, cambridgeshire," united kingdom""",genz,,7.0
23928,233952,new york, new york," usa""",millenial,,8.333333333333334
23929,233962,oswego, new york," usa""",genx,10.0,9.0
23930,233976,heidelberg, patrick henry village," germany""",millenial,7.8,8.833333333333334
23931,233995,calgary, alberta," canada""",genz,8.0,6.0
23932,233997,toronto, ontario," canada""",millenial,8.0,6.666666666666667
23933,234016,visby, gotland," sweden""",teenager,10.0,
23934,234023,markham, ontario," canada""",millenial,9.214285714285714,8.25
23935,234032,calgary, alberta," canada""",genx,5.0,6.0
23936,234055,st. clair shores, michigan," usa""",millenial,,9.0
23937,234058,mission, kansas," usa""",genz,7.0,
23938,234066,palos verdes peninsula, california," usa""",genx,,9.0
23939,234087,conifer, colorado," usa""",millenial,9.0,8.0
23940,234090,oxford, georgia," usa""",millenial,,7.0
23941,234102,lutz, florida," usa""",millenial,8.0,
23942,234132,sydney, new south wales," australia""",teenager,,7.0
23943,234134,baton rouge, louisiana," usa""",millenial,10.0,
23944,234147,calgary, alberta," canada""",millenial,7.333333333333333,8.0
23945,234173,brooklyn center, minnesota," usa""",millenial,,8.0
23946,234174,chesapeake, virginia," usa""",millenial,,8.333333333333334
23947,234179,cary, north carolina," usa""",millenial,,9.0
23948,234180,cicinnati, ohio," usa""",genz,,10.0
23949,234190,marysville, washington," usa""",millenial,7.0,
23950,234205,lake worth, florida," usa""",teenager,9.0,7.0
23951,234255,cologne, nordrhein-westfalen," germany""",genz,3.0,
23952,234288,mount waverley, victoria," australia""",millenial,6.333333333333333,7.0
23953,234289,kansas city, missouri," usa""",millenial,9.0,8.0
23954,234329,sylacauga, alabama," usa""",millenial,,6.0
23955,234341,sanger, california," usa""",boomer+,9.0,
23956,234359,morro bay, california," usa""",millenial,7.2,6.329670329670329
23957,234401,frankfurt am main, hessen," germany""",millenial,5.833333333333333,6.0
23958,234402,haltom city, texas," usa""",millenial,6.0,
23959,234410,austin, texas," usa""",genz,7.0,
23960,234465,bronx, new york," usa""",genz,5.0,5.0
23961,234476,españa, catalunya,,millenial,8.0,
23962,234509,olympia, ,,genz,9.0,7.0
23963,234511,philadelphia, pennsylvania," usa""",genx,8.0,
23964,234530,pisa, toscana," italy""",genz,10.0,
23965,234534,alicante, alicante," spain""",genz,9.0,
23966,234556,berlin, berlin," germany""",genz,6.0,
23967,234561,littlehampton, sussex," united kingdom""",genx,,9.0
23968,234565,kelowna, british columbia," canada""",millenial,7.571428571428571,5.0
23969,234576,cambridge, massachusetts," usa""",genz,,8.333333333333334
23970,234621,seattle, washington," usa""",millenial,,10.0
23971,234622,albuquerque, new mexico," usa""",millenial,8.0,
23972,234629,blystadlia, n/a," norway""",genz,,9.0
23973,234646,venice, florida," usa""",genx,,7.333333333333333
23974,234647,fredericton, new brunswick," canada""",millenial,9.2,8.0
23975,234657,barlad, vaslui," romania""",genz,9.4,10.0
23976,234672,northridge, california," usa""",genx,7.75,8.0
23977,234683,lappvik, etelä-suomen lääni," finland""",genz,8.8,7.0
23978,234685,buffalo, new york," usa""",millenial,8.0,6.0
23979,234687,redlands, queensland," australia""",millenial,3.0,
23980,234714,haverhill, massachusetts," usa""",genz,,7.333333333333333
23981,234722,alexandria, virginia," usa""",genx,6.0,
23982,234736,philadelphia, pennsylvania," usa""",teenager,,8.5
23983,234753,tuscaloosa, alabama," usa""",millenial,6.0,10.0
23984,234755,las vegas, nevada," usa""",millenial,4.0,8.666666666666666
23985,234757,myrtle beach, south carolina," usa""",youth,9.0,
23986,234764,lousiburg, north carolina," usa""",teenager,7.0,8.0
23987,234765,kuching, sarawak," malaysia""",genz,8.666666666666666,8.3
23988,234779,north vancouver, british columbia," canada""",millenial,10.0,
23989,234784,melbourne, victoria," australia""",youth,,4.0
23990,234788,towson, maryland," usa""",millenial,7.5,
23991,234796,nürnberg, bayern," germany""",millenial,10.0,
23992,234797,can pastilla, illes balears," spain""",genx,9.333333333333334,8.0
23993,234803,ourense, galicia,,millenial,8.0,
23994,234805,berlin, berlin," germany""",millenial,,2.0
23995,234808,kelowna, british columbia," canada""",millenial,8.0,8.0
23996,234816,naucalpan, estado de méxico," mexico""",millenial,5.0,
23997,234847,istanbul, n/a," turkey""",millenial,8.0,
23998,234850,olathe, kansas," usa""",genz,,6.0
23999,234860,barcelona, catalunya," spain""",genz,7.0,
24000,234879,bellmawr, new jersey," usa""",millenial,,6.166666666666667
24001,234887,lacey, washington," usa""",teenager,4.0,
24002,234892,evans, georgia," usa""",genx,,9.0
24003,234893,orlando, florida," usa""",millenial,8.0,8.4
24004,234901,irmo, south carolina," usa""",genx,,6.625
24005,234915,vanderbilt, michigan," usa""",youth,8.0,
24006,234921,sleepy hollow, new york," usa""",genz,7.25,
24007,234925,hudson, ohio," usa""",genx,8.142857142857142,7.833333333333333
24008,234937,manteca, california," usa""",genx,,6.0
24009,234941,luxembourg, sandweiler," luxembourg""",genz,,8.0
24010,234952,roma, lazio," italy""",youth,5.0,
24011,234954,santa maria da feira, aveiro," portugal""",genz,7.5,8.166666666666666
24012,234964,dracut, massachusetts," usa""",millenial,,7.5
24013,234968,rain, bayern," germany""",millenial,9.0,
24014,235019,burlington, vermont," usa""",genz,10.0,
24015,235037,barth, mecklenburg-vorpommern," germany""",genz,,6.0
24016,235055,goettingen, niedersachsen," germany""",genx,9.0,
24017,235059,aurora, illinois," usa""",genz,9.25,8.0
24018,235090,bethlehem, pennsylvania," usa""",youth,9.0,5.0
24019,235099,taylorsville, utah," usa""",genx,9.0,8.545454545454545
24020,235103,goldsboro, north carolina," usa""",genx,,7.0
24021,235105,st louis, missouri," usa""",genx,8.234782608695653,8.070539419087137
24022,235114,asheville, north carolina," usa""",youth,8.0,
24023,235117,pace, florida," usa""",genx,8.5,9.0
24024,235146,oak park, illinois," usa""",millenial,7.375,8.5
24025,235178,toronto, ontario," canada""",genz,,8.0
24026,235185,florissant, missouri," usa""",genz,8.333333333333334,
24027,235187,arcata, california," usa""",genx,,8.0
24028,235206,west des moines, iowa," usa""",genx,7.0,7.25
24029,235209,columbia, missouri," usa""",genz,,10.0
24030,235214,louisville, kentucky," usa""",genz,8.0,
24031,235221,ottawa, ontario," canada""",genx,8.25,7.0
24032,235223,reading, england," united kingdom""",millenial,,6.0
24033,235281,karlsruhe, baden-württemberg," germany""",millenial,,7.0
24034,235282,encino, california," usa""",millenial,8.360655737704919,7.720588235294118
24035,235295,poole, england," united kingdom""",millenial,10.0,
24036,235297,grand island, new york," usa""",millenial,,7.0
24037,235303,lyon, rhone," france""",genz,10.0,10.0
24038,235324,puyallup, washington," usa""",genz,,6.0
24039,235327,omaha, nebraska," usa""",youth,,7.0
24040,235342,nitra, nitriansky kraj," slovakia""",millenial,10.0,
24041,235356,whittier, california," usa""",millenial,8.0,8.0
24042,235369,willowbrook, illinois," usa""",youth,,7.0
24043,235371,brühl, nordrhein-westfalen," germany""",millenial,8.0,6.5
24044,235374,desoto, texas," usa""",genx,6.0,
24045,235381,north vancouver, british columbia," canada""",genx,7.0,
24046,235392,st. louis, missouri," usa""",genz,7.205882352941177,7.636363636363637
24047,235394,lleida, cataluña," spain""",genz,8.0,7.0
24048,235396,tokyo, tokyo,,youth,10.0,
24049,235442,gasteiz, euskal herria," spain""",genz,7.0,7.5
24050,235462,venice, veneto," italy""",millenial,8.0,
24051,235475,palma de mallorca, illes balears," spain""",genx,8.0,7.0
24052,235480,belvidere, illinois,,millenial,,9.5
24053,235494,singapore, singapore," singapore""",genz,10.0,8.666666666666666
24054,235498,lisboa, lisboa," portugal""",millenial,8.75,8.625
24055,235506,toronto, ontario," canada""",millenial,8.88888888888889,7.8
24056,235509,chaska, minnesota," usa""",genx,,8.0
24057,235518,dallas, texas," usa""",millenial,7.666666666666667,
24058,235523,cumberland, rhode island," usa""",millenial,10.0,
24059,235538,iasi, romania/europe," romania""",genx,,8.0
24060,235543,moorhead, minnesota," usa""",genx,7.5,8.8
24061,235548,alton, illinois," usa""",teenager,8.0,
24062,235552,mannheim, baden-wuerttemberg," germany""",millenial,,8.0
24063,235557,london, ontario," canada""",genz,,6.0
24064,235579,gilbert, arizona," usa""",teenager,5.0,
24065,235588,florence, kentucky," usa""",millenial,9.0,
24066,235589,washington, dc," usa""",millenial,,6.333333333333333
24067,235591,port coquitlam, british columbia," canada""",millenial,7.0,10.0
24068,235599,new orleans, louisiana," usa""",millenial,,7.0
24069,235604,shetland islands, scotland," united kingdom""",genx,,7.0
24070,235613,ithaca, new york," usa""",millenial,9.0,
24071,235619,clinton township, michigan," usa""",millenial,7.0,
24072,235677,toronto, ontario," canada""",genz,7.333333333333333,
24073,235684,miami, florida," usa""",genz,7.857142857142857,6.0
24074,235688,regina, saskatchewan," canada""",millenial,8.0,6.0
24075,235695,bethalto, illinois," usa""",millenial,7.0,
24076,235697,rome, lazio," italy""",genx,7.0,
24077,235705,southaven, mississippi," usa""",youth,,8.0
24078,235718,bedford, england," united kingdom""",genx,,10.0
24079,235736,colerain, north carolina," usa""",youth,8.0,
24080,235745,houston, texas," usa""",genz,8.0,
24081,235746,brookings, south dakota," usa""",millenial,7.5,
24082,235757,w. bridgewater, massachusetts," usa""",genx,,5.0
24083,235764,roseland, new jersey," usa""",genx,,8.0
24084,235768,south milwaukee, wisconsin," usa""",millenial,,3.0
24085,235805,edinburgh, scotland," united kingdom""",genz,3.0,5.5
24086,235806,oak forest, illinois," usa""",genx,,10.0
24087,235821,ames, iowa," usa""",boomer+,,8.0
24088,235838,fresno, california," usa""",genx,10.0,
24089,235839,brisbane, queensland," australia""",genz,7.0,
24090,235842,griswold, iowa," usa""",millenial,7.5,7.428571428571429
24091,235864,toronto, ontario," canada""",millenial,8.0,7.666666666666667
24092,235867,vancouver, british columbia," canada""",millenial,10.0,7.0
24093,235876,milwaukie, oregon," usa""",youth,10.0,
24094,235888,boston, massachusetts," usa""",genz,4.6,7.0
24095,235891,sydney, new south wales," australia""",genz,,8.0
24096,235910,bristow, virginia," usa""",millenial,9.0,
24097,235918,dayton, ohio," usa""",millenial,8.0,
24098,235925,turin, piemonte," italy""",millenial,9.0,
24099,235935,bridgeton, new jersey," usa""",millenial,8.1875,8.516666666666667
24100,235940,new york city, new york," usa""",genz,9.0,
24101,235946,buchholz, niedersachsen," germany""",millenial,7.0,5.0
24102,235952,layton, utah," usa""",genz,8.0,8.75
24103,235974,crumlynne, pennsylvania," usa""",genz,5.0,
24104,236017,oceanside, california," usa""",millenial,8.333333333333334,8.4
24105,236027,san diego, california," usa""",genx,,7.0
24106,236030,mt.airy, maryland," usa""",genx,8.0,7.5
24107,236031,eau claire, wisconsin," usa""",millenial,,4.5
24108,236032,long beach, california," usa""",genx,,7.0
24109,236033,minneapolis, minnesota," united kingdom""",millenial,8.0,7.0
24110,236038,townsville, queensland," australia""",millenial,8.0,
24111,236049,leeds, england," united kingdom""",genz,10.0,
24112,236057,normal, illinois," usa""",teenager,7.0,
24113,236058,san francisco, california," usa""",millenial,8.472222222222221,7.84
24114,236113,vancouver, british columbia," canada""",genz,8.0,
24115,236149,calgary, alberta," canada""",millenial,8.5,
24116,236150,lynchburg, ,,genz,10.0,10.0
24117,236155,romulus, new york," usa""",teenager,8.0,
24118,236158,stickney, illinois," usa""",genx,,8.333333333333334
24119,236160,chesterfield, virginia," usa""",teenager,6.0,
24120,236161,boston, massachusetts," usa""",genz,7.0,
24121,236164,elkhorn, nebraska," usa""",millenial,6.333333333333333,6.55
24122,236172,chesapeake, virginia," usa""",millenial,7.230769230769231,9.357142857142858
24123,236173,perth, western australia," australia""",millenial,8.0,
24124,236181,clarendon hills, illinois," usa""",millenial,,4.0
24125,236186,wipperfuerth, nordrhein-westfalen," germany""",genz,,6.5
24126,236192,seattle, washington," usa""",millenial,8.0,9.0
24127,236198,burgin, kentucky," usa""",millenial,10.0,
24128,236213,sheffield, south yorkshire," united kingdom""",genz,8.0,
24129,236224,maysville, west virginia," usa""",youth,,10.0
24130,236235,naperville, illinois," usa""",youth,10.0,10.0
24131,236237,southend on sea, essex," united kingdom""",millenial,,8.0
24132,236247,toronto, ontario," canada""",genz,,7.0
24133,236249,orem, utah," usa""",genz,,7.0
24134,236251,chelmer, queensland," australia""",youth,7.5,8.5
24135,236255,bridgeton, new jersey," usa""",genx,5.571428571428571,10.0
24136,236267,san francisco, california," usa""",millenial,7.666666666666667,8.0
24137,236269,whiteman afb, missouri," usa""",genz,9.083333333333334,10.0
24138,236271,calgary, alberta," canada""",genz,7.0,4.0
24139,236283,orlando, florida," usa""",millenial,9.466019417475728,9.725
24140,236292,birdsboro, pennsylvania," usa""",genx,,8.0
24141,236299,boring, oregon," usa""",genz,,7.0
24142,236300,vancover, british columbia," canada""",teenager,10.0,
24143,236301,kingsley, pennsylvania," usa""",genz,10.0,
24144,236306,aberfoyle park, south australia," australia""",genx,8.0,
24145,236307,orlando, florida," usa""",genx,10.0,10.0
24146,236313,bendigo, victoria," australia""",genx,5.0,
24147,236317,ithaca, new york," usa""",genz,5.0,
24148,236340,st kilda, victoria," australia""",millenial,8.0,7.84
24149,236349,fredericksburg, virginia," usa""",millenial,7.333333333333333,8.0
24150,236352,charlottesville, virginia," usa""",millenial,,6.5
24151,236355,chicago, illinois," usa""",millenial,7.0,1.0
24152,236356,rockville, maryland," usa""",youth,,8.0
24153,236378,ft. pierce, florida," usa""",genx,,7.0
24154,236380,tenaha, texas," usa""",millenial,8.5,
24155,236389,littleton, colorado," usa""",youth,,9.0
24156,236391,auburn, maine," usa""",genx,,9.0
24157,236399,wilmington, delaware," usa""",millenial,8.090909090909092,10.0
24158,236401,mays landing, new jersey," usa""",genz,,8.0
24159,236403,pflugerville, texas," usa""",millenial,8.0,
24160,236408,stockton, california," usa""",boomer+,6.666666666666667,
24161,236409,chapel hill, north carolina," usa""",genx,,8.0
24162,236413,kadena, okinawa," japan""",genx,8.0,
24163,236416,west long branch, new jersey," usa""",genz,6.0,4.0
24164,236425,york, ontario," canada""",millenial,8.0,
24165,236432,london, ontario," canada""",genz,10.0,
24166,236461,port monmouth, new jersey," usa""",genx,,8.0
24167,236474,napa, california," usa""",teenager,,8.0
24168,236480,houston, texas," usa""",millenial,6.0,6.571428571428571
24169,236489,largo, florida," usa""",youth,,7.0
24170,236503,cape town, western cape," south africa""",millenial,,7.0
24171,236581,bourne end, buckinghamshire," united kingdom""",genx,8.0,
24172,236583,peoria, arizona," usa""",millenial,,6.0
24173,236592,vancouver, british columbia," canada""",millenial,,9.0
24174,236594,victoria, british columbia," canada""",genz,6.0,6.8
24175,236595,richmond, british columbia," canada""",youth,7.833333333333333,8.0
24176,236598,cary, north carolina," usa""",millenial,6.0,
24177,236625,hampton, virginia," usa""",millenial,7.75,8.5
24178,236631,portland, oregon," usa""",genx,9.0,
24179,236648,greensboro, north carolina," usa""",millenial,,9.0
24180,236655,rochdale, england," united kingdom""",millenial,,10.0
24181,236657,gardena, california," usa""",youth,6.666666666666667,
24182,236659,alexandria, virginia," usa""",millenial,,10.0
24183,236662,velika gorica, ," croatia""",genz,,8.0
24184,236667,blakeslee, pennsylvania," usa""",boomer+,8.0,
24185,236668,kanata, ontario," canada""",genz,8.666666666666666,7.0
24186,236696,oakville, ontario," canada""",genz,8.0,
24187,236710,halifax, nova scotia," canada""",genz,,7.0
24188,236716,hallowell, maine," usa""",genz,8.0,
24189,236727,cardiff, wales," united kingdom""",millenial,7.5,9.333333333333334
24190,236731,peterborough, ontario," canada""",boomer+,6.0,
24191,236734,stanfield, oregon," usa""",millenial,6.0,
24192,236745,vallejo, california," usa""",youth,,9.0
24193,236754,bronx, new york," usa""",genz,9.333333333333334,9.333333333333334
24194,236769,tulsa, oklahoma," usa""",genx,,9.0
24195,236774,tallahassee, ,,genz,8.0,
24196,236782,denver, colorado," usa""",boomer+,,9.0
